date,time,lat,lon,depth,ML,fixed,quality
2005-10-11,0 days 23:37:36,21.3335,120.0637,46.12,4.43,F,D
2005-10-11,0 days 22:23:50,21.3692,120.0087,59.92,4.52,F,D
2005-10-11,0 days 14:34:33,21.3053,120.1148,49.35,4.48,F,D
2005-10-10,0 days 07:39:40,23.9583,122.31,8.05,4.34,F,D
2005-10-10,0 days 05:47:24,23.9493,122.2922,15.07,4.79,F,D
2005-10-09,0 days 21:05:16,21.2735,120.0885,48.38,4.6,F,D
2005-10-09,0 days 21:02:13,21.2792,120.1348,49.14,4.19,F,D
2005-10-09,0 days 20:06:22,24.1992,121.9065,26.14,4.14,F,C
2005-10-09,0 days 13:25:11,25.169,122.2773,266.59,4.21,F,D
2005-10-09,0 days 13:24:21,24.6807,122.4532,9.67,4.47,F,D
2005-10-06,0 days 20:43:42,22.5838,121.3383,35.41,4.31,F,C
2005-10-05,0 days 16:16:35,24.8437,121.636,73.35,4.84,F,B
2005-10-05,0 days 01:27:20,23.1918,121.4908,42.23,4.82,F,C
2005-10-03,0 days 23:55:05,23.8153,121.8305,46.96,4.39,F,D
2005-10-03,0 days 02:12:23,21.3573,120.1603,71.04,4.02,F,D
2005-10-01,0 days 16:03:02,23.9485,122.361,3.96,4.1,F,D
2005-10-01,0 days 14:20:02,21.4068,122.2572,165.84,4.43,F,D
2005-10-01,0 days 13:51:36,23.9208,122.4327,3.31,5.1,F,D
2005-10-01,0 days 07:50:07,24.4547,121.9308,20.08,4.54,F,D
2005-11-27,0 days 17:13:00,24.6688,122.9848,112.48,4.99,F,D
2005-11-26,0 days 03:20:30,23.1558,121.4685,20.03,4.84,F,C
2005-11-23,0 days 13:28:46,23.5085,121.962,24.46,4.16,F,C
2005-11-22,0 days 12:17:35,24.791,122.832,106.33,5.38,F,D
2005-11-17,0 days 09:56:26,24.7805,122.409,119.76,4.16,F,D
2005-11-16,0 days 18:49:59,23.9128,122.5035,6.45,4.68,F,D
2005-11-16,0 days 13:39:01,23.9345,122.4958,20.87,5.08,F,C
2005-11-16,0 days 09:14:45,21.8967,121.7745,133.2,5.46,F,D
2005-11-16,0 days 06:43:16,24.1853,122.5487,27.83,4.0,F,D
2005-11-15,0 days 13:41:35,23.3462,120.9303,4.65,4.57,F,C
2005-11-11,0 days 06:06:54,23.8745,122.7187,17.44,4.43,F,C
2005-11-08,0 days 09:08:35,22.8543,120.6647,15.38,4.26,F,A
2005-11-08,0 days 06:37:20,25.1665,122.7795,205.13,5.19,F,D
2005-11-08,0 days 05:49:25,22.8665,120.6812,9.67,4.74,F,B
2005-11-08,0 days 05:48:41,22.8477,120.6662,13.59,4.44,F,A
2005-11-07,0 days 00:34:47,24.1707,122.5407,43.69,4.11,F,C
2005-11-03,0 days 08:34:38,24.7052,122.4645,89.05,4.24,F,D
2005-11-02,0 days 15:37:04,21.3547,120.0877,65.04,4.2,F,D
2005-11-02,0 days 09:08:57,24.889,122.6983,126.67,4.28,F,D
2005-12-28,0 days 22:17:28,22.9365,121.1503,20.48,4.77,F,B
2005-12-27,0 days 08:28:30,24.3083,122.5568,49.59,4.47,F,C
2005-12-27,0 days 05:25:19,23.4412,122.0958,23.47,4.47,F,C
2005-12-24,0 days 18:30:26,24.735,122.5633,116.6,4.07,F,D
2005-12-21,0 days 13:02:49,24.0345,122.8873,52.09,4.39,F,D
2005-12-21,0 days 02:58:11,24.8357,122.4258,13.42,4.29,F,C
2005-12-18,0 days 09:45:35,23.9128,122.4678,3.17,4.34,F,D
2005-12-16,0 days 05:15:33,22.017,121.5842,14.36,4.9,F,C
2005-12-10,0 days 21:15:18,24.1188,121.6905,38.1,4.08,F,C
2005-12-09,0 days 01:45:11,24.7628,122.4845,119.45,4.2,F,D
2005-12-06,0 days 22:34:22,23.512,121.747,17.0,4.5,F,C
2005-12-05,0 days 08:21:11,24.6878,122.2242,7.24,4.08,F,D
2005-12-04,0 days 20:04:29,24.7207,122.2577,1.2,4.29,F,C
2005-12-03,0 days 09:22:03,24.4517,122.8248,71.23,4.79,F,D
2006-01-28,0 days 14:02:54,22.5943,121.2962,38.38,4.35,F,C
2006-01-26,0 days 21:43:49,21.3925,120.0312,70.1,4.1,F,C
2006-01-26,0 days 21:19:27,21.3953,120.0878,73.76,4.28,F,D
2006-01-26,0 days 15:10:59,25.3185,122.2863,255.6,5.35,F,D
2006-01-23,0 days 04:20:03,24.0192,122.2958,18.88,4.74,F,D
2006-01-23,0 days 04:18:57,24.0107,122.2942,17.62,4.86,F,C
2006-01-22,0 days 07:07:37,23.9568,122.3215,5.83,4.94,F,D
2006-01-22,0 days 03:05:29,23.9675,122.7023,42.66,4.05,F,C
2006-01-19,0 days 20:44:51,24.5243,122.3517,67.04,4.4,F,D
2006-01-15,0 days 12:18:43,24.7413,122.3585,102.28,4.49,F,C
2006-01-13,0 days 16:59:58,23.7775,122.848,44.21,4.48,F,C
2006-01-11,0 days 12:06:16,22.4048,121.312,5.12,4.26,F,C
2006-01-09,0 days 10:39:55,24.5857,121.751,67.98,4.18,F,B
2006-01-08,0 days 17:01:38,23.2087,121.3995,21.65,5.1,F,B
2006-01-07,0 days 11:52:41,24.6203,121.991,64.87,4.45,F,D
2006-01-05,0 days 08:05:56,22.5747,121.7188,15.56,4.24,F,D
2006-01-02,0 days 03:34:28,24.7162,122.2582,5.28,4.18,F,D
2006-02-25,0 days 00:38:51,24.4167,121.9348,28.13,4.12,F,C
2006-02-24,0 days 21:39:37,24.4152,121.9387,28.38,4.32,F,C
2006-02-24,0 days 21:16:34,25.3038,122.328,241.09,4.16,F,C
2006-02-24,0 days 17:02:50,24.0215,121.6898,28.31,4.07,F,C
2006-02-24,0 days 01:55:50,24.7783,122.2277,12.56,5.17,F,C
2006-02-23,0 days 20:19:05,24.0447,120.997,24.98,4.55,F,A
2006-02-21,0 days 13:45:41,21.9663,121.5308,93.04,4.34,F,D
2006-02-18,0 days 14:22:14,23.916,121.4515,21.88,4.31,F,B
2006-02-07,0 days 15:41:55,24.8068,121.7838,89.48,4.78,F,B
2006-02-07,0 days 03:56:49,22.0638,121.8327,146.71,4.5,F,D
2006-03-28,0 days 08:56:08,24.2318,121.7685,11.47,4.58,F,C
2006-03-26,0 days 13:53:07,24.8447,121.9693,5.27,4.42,F,C
2006-03-18,0 days 19:19:42,24.8972,123.0757,147.78,5.33,F,C
2006-03-17,0 days 21:16:25,24.6258,121.8003,62.06,4.13,F,A
2006-03-13,0 days 05:55:11,24.3338,122.0803,27.57,4.57,F,C
2006-03-10,0 days 22:24:22,24.3488,122.9207,41.41,5.08,F,D
2006-03-09,0 days 04:07:28,23.6445,120.5582,9.93,5.09,F,B
2006-04-25,0 days 06:36:58,24.7677,122.0132,67.72,4.4,F,D
2006-04-24,0 days 00:03:48,24.013,121.6735,44.48,4.21,F,C
2006-04-22,0 days 05:12:14,24.4722,121.8668,21.17,4.08,F,C
2006-04-21,0 days 12:16:30,22.8842,121.2155,14.11,4.05,F,B
2006-04-18,0 days 01:26:01,23.4208,120.3448,10.62,4.63,F,B
2006-04-16,0 days 02:56:55,22.8903,121.2817,15.43,4.08,F,B
2006-04-15,0 days 23:41:57,22.857,121.29,16.89,4.26,F,B
2006-04-15,0 days 22:49:16,22.8537,121.2813,15.94,4.01,F,B
2006-04-15,0 days 22:40:55,22.8555,121.3035,17.9,6.04,F,B
2006-04-14,0 days 02:20:07,23.9667,122.3762,17.58,4.16,F,C
2006-04-14,0 days 00:29:23,24.5778,121.6265,42.96,4.0,F,A
2006-04-12,0 days 01:42:15,22.709,121.3543,34.09,4.54,F,C
2006-04-09,0 days 12:44:10,21.279,121.737,113.01,4.2,F,D
2006-04-09,0 days 10:44:05,22.7872,122.588,42.04,4.05,F,D
2006-04-08,0 days 02:08:30,22.7672,121.0532,7.46,4.26,F,B
2006-04-05,0 days 03:35:33,22.9287,121.1243,7.23,4.02,F,C
2006-04-04,0 days 19:30:06,24.4883,122.758,99.46,5.8,F,C
2006-04-04,0 days 12:49:27,22.8745,121.0982,9.9,4.45,F,B
2006-04-04,0 days 06:59:03,22.8833,121.1262,7.66,4.48,F,B
2006-04-04,0 days 06:48:32,22.9265,121.121,7.29,4.5,F,C
2006-04-04,0 days 05:39:23,22.891,121.1165,7.55,4.54,F,C
2006-04-02,0 days 13:41:21,24.4715,121.8643,20.52,4.42,F,C
2006-04-02,0 days 10:23:32,24.5507,121.9115,38.05,4.15,F,C
2006-04-02,0 days 02:58:24,22.8698,121.1077,2.23,4.14,F,C
2006-04-01,0 days 12:56:54,22.8707,121.1125,9.65,4.19,F,B
2006-04-01,0 days 11:53:52,22.8798,121.1123,7.37,4.16,F,B
2006-04-01,0 days 10:40:41,22.7532,120.911,5.02,4.07,F,D
2006-04-01,0 days 10:40:20,22.8587,121.1112,11.53,4.76,F,B
2006-04-01,0 days 10:05:24,22.8997,121.0757,8.74,4.6,F,C
2006-04-01,0 days 10:02:19,22.8835,121.0807,7.2,6.23,F,C
2006-05-28,0 days 17:44:52,22.7325,121.3713,84.02,4.12,F,B
2006-05-24,0 days 20:52:41,22.9,121.077,7.76,4.26,F,B
2006-05-16,0 days 01:39:03,24.0658,121.666,7.96,4.45,F,C
2006-05-15,0 days 16:41:51,23.9392,122.5593,16.87,4.1,F,C
2006-05-15,0 days 13:33:49,23.951,122.7247,38.99,4.47,F,C
2006-05-14,0 days 15:29:20,24.8755,121.9798,100.34,4.0,F,D
2006-05-14,0 days 12:24:16,21.5815,121.0643,52.01,4.2,F,C
2006-05-13,0 days 10:49:59,24.8988,122.607,125.94,4.49,F,C
2006-05-13,0 days 07:40:07,22.6195,121.0173,7.09,4.25,F,B
2006-05-12,0 days 12:35:50,22.7583,121.0682,6.7,4.04,F,B
2006-05-10,0 days 10:59:11,23.647,121.5835,31.51,4.82,F,C
2006-05-09,0 days 06:13:12,24.313,122.0922,14.84,4.1,F,D
2006-05-07,0 days 01:53:02,21.5877,120.7302,42.46,5.23,F,C
2006-05-06,0 days 19:38:11,21.2165,122.2697,167.14,4.56,F,D
2006-05-06,0 days 04:47:08,22.6242,121.3095,28.97,4.18,F,B
2006-06-27,0 days 17:55:48,21.461,121.3835,85.7,4.08,F,C
2006-06-27,0 days 05:49:41,24.0395,122.2848,19.24,4.57,F,C
2006-06-23,0 days 09:41:13,24.2017,122.6782,51.66,4.16,F,C
2006-06-23,0 days 07:44:10,24.5575,122.288,72.01,4.33,F,C
2006-06-17,0 days 02:04:47,23.104,120.1893,15.93,4.32,F,B
2006-06-16,0 days 21:33:34,22.489,120.2982,31.09,4.08,F,C
2006-06-15,0 days 09:52:22,22.607,121.008,8.06,4.13,F,B
2006-06-15,0 days 05:38:04,24.3878,122.6947,85.88,4.12,F,C
2006-06-12,0 days 16:14:42,22.26,121.658,119.81,4.99,F,C
2006-06-11,0 days 08:57:52,23.2062,120.4423,9.52,4.24,F,B
2006-06-08,0 days 12:52:13,23.396,122.8408,35.56,4.88,F,D
2006-06-07,0 days 13:29:50,24.043,122.402,19.72,4.0,F,C
2006-06-07,0 days 00:02:25,24.7795,122.3908,13.4,4.55,F,C
2006-06-06,0 days 05:32:51,21.267,122.2195,160.29,4.22,F,D
2006-06-05,0 days 00:38:58,21.3753,122.0517,19.98,5.02,F,D
2006-06-04,0 days 09:06:40,22.8488,121.2742,20.92,4.11,F,B
2006-06-04,0 days 09:06:01,22.8542,121.2632,14.1,4.97,F,B
2006-06-04,0 days 01:27:30,23.0505,120.2853,14.58,4.11,F,B
2006-06-03,0 days 19:40:33,24.9087,122.26,10.69,4.05,F,D
2006-06-02,0 days 08:41:09,24.4055,121.9715,35.09,4.3,F,B
2006-06-01,0 days 02:26:06,22.7707,121.0485,7.92,4.36,F,B
2006-07-29,0 days 14:11:45,23.2095,121.389,20.21,4.8,F,B
2006-07-28,0 days 07:40:10,23.9662,122.658,27.97,6.02,F,C
2006-07-27,0 days 18:38:00,21.6892,122.1792,13.06,4.49,F,D
2006-07-23,0 days 08:13:13,23.9672,122.4232,17.78,4.36,F,D
2006-07-15,0 days 22:05:55,23.1595,121.3872,20.36,4.41,F,B
2006-07-15,0 days 18:04:47,24.2297,122.3713,33.61,4.11,F,D
2006-07-05,0 days 02:30:12,24.0192,122.3212,17.69,4.01,F,D
2006-07-03,0 days 19:18:25,21.2023,122.1082,174.72,4.48,F,D
2006-07-02,0 days 18:48:19,23.9763,121.7267,4.63,4.16,F,C
2006-07-01,0 days 12:39:10,24.0225,122.3265,13.14,4.17,F,D
2006-08-29,0 days 04:49:00,23.8583,122.751,16.14,4.28,F,C
2006-08-28,0 days 17:57:00,23.8355,122.7777,32.74,4.03,F,D
2006-08-27,0 days 19:12:00,24.6955,121.7307,98.2,4.28,F,B
2006-08-27,0 days 17:11:16,24.7983,123.0657,135.26,6.0,F,B
2006-08-25,0 days 22:31:04,24.903,122.4398,7.55,4.19,F,C
2006-08-25,0 days 14:51:24,22.1513,121.3245,15.34,4.4,F,B
2006-08-20,0 days 03:21:22,21.5523,121.8197,119.44,4.92,F,C
2006-08-16,0 days 05:47:40,24.2737,121.7693,11.87,4.34,F,B
2006-08-14,0 days 18:02:46,24.274,121.77,11.97,4.19,F,B
2006-08-13,0 days 07:50:53,23.925,122.4098,11.62,4.17,F,D
2006-08-13,0 days 04:31:54,23.9863,122.3833,19.5,4.93,F,C
2006-08-12,0 days 18:15:36,22.9068,120.5192,15.97,4.19,F,B
2006-08-12,0 days 03:41:54,22.1938,121.3565,14.11,4.61,F,B
2006-08-11,0 days 23:51:06,22.5417,121.4015,25.4,5.39,F,B
2006-08-10,0 days 12:25:22,23.221,121.5373,38.83,4.88,F,B
2006-08-07,0 days 00:09:09,23.9165,122.7253,39.45,4.18,F,D
2006-08-06,0 days 14:55:17,24.0143,122.7452,38.8,4.24,F,D
2006-09-23,0 days 03:32:41,24.8983,121.9187,103.34,4.09,F,B
2006-09-19,0 days 20:28:02,24.323,122.0752,27.31,4.01,F,C
2006-09-18,0 days 20:15:00,22.4262,121.3783,19.92,4.15,F,B
2006-09-18,0 days 05:32:26,24.4757,122.1207,49.27,4.41,F,B
2006-09-17,0 days 03:41:49,21.7108,121.4343,88.73,4.06,F,D
2006-09-15,0 days 20:54:36,24.15,121.5702,21.8,4.14,F,B
2006-09-14,0 days 20:47:34,24.9332,121.9907,112.95,4.84,F,B
2006-09-14,0 days 16:25:18,24.6645,121.7982,75.84,4.15,F,B
2006-09-12,0 days 02:30:15,25.0155,121.8292,138.93,4.15,F,A
2006-09-10,0 days 05:34:05,22.851,120.6427,18.64,4.08,F,B
2006-09-09,0 days 10:23:01,24.7422,123.1473,105.51,5.14,F,C
2006-09-03,0 days 06:42:40,24.871,121.8003,74.37,4.1,F,B
2006-09-01,0 days 09:16:02,21.2387,121.0428,68.82,4.15,F,D
2006-10-28,0 days 18:37:23,22.1578,120.5205,37.18,4.19,F,C
2006-10-28,0 days 14:36:53,22.7215,121.1747,64.64,4.21,F,B
2006-10-24,0 days 00:37:59,23.8643,122.4418,22.08,4.0,F,C
2006-10-23,0 days 18:08:31,23.9707,122.4352,16.41,4.22,F,D
2006-10-21,0 days 16:41:13,24.7495,122.9445,120.88,4.42,F,C
2006-10-20,0 days 15:02:21,25.306,122.684,216.03,4.04,F,C
2006-10-17,0 days 05:52:02,21.333,122.134,173.63,4.36,F,D
2006-10-12,0 days 14:46:29,23.9638,122.6452,25.26,5.8,F,C
2006-10-11,0 days 06:43:52,20.8888,119.9037,10.0,5.11,X,D
2006-10-09,0 days 11:08:24,20.7665,119.9252,8.0,6.05,X,D
2006-10-09,0 days 10:01:45,20.6953,119.8285,28.0,6.06,X,D
2006-10-09,0 days 00:44:25,24.0165,121.638,25.3,4.3,F,B
2006-10-08,0 days 11:42:43,23.7743,121.4213,28.93,4.28,F,B
2006-10-01,0 days 06:36:17,24.0112,121.6388,24.03,4.94,F,B
2006-11-26,0 days 19:46:10,24.0398,121.681,48.58,4.59,F,B
2006-11-18,0 days 03:28:53,24.9227,122.6622,127.7,4.13,F,C
2006-11-17,0 days 09:13:38,24.7235,122.087,62.92,4.3,F,A
2006-11-16,0 days 01:50:19,23.1113,122.1223,23.31,5.01,F,D
2006-11-13,0 days 22:29:27,23.3713,122.3495,28.89,4.88,F,D
2006-11-12,0 days 02:40:58,23.897,121.5772,43.02,4.58,F,B
2006-11-06,0 days 18:39:36,24.2348,120.2147,25.01,4.21,F,B
2006-11-06,0 days 17:15:51,24.4217,121.936,28.4,4.26,F,B
2006-11-06,0 days 15:31:55,24.16,121.9597,32.14,4.49,F,B
2006-11-06,0 days 14:34:07,24.4212,121.9353,28.2,4.14,F,B
2006-11-03,0 days 09:54:52,24.422,121.9308,27.32,4.03,F,B
2006-11-03,0 days 09:49:02,24.4145,121.9335,27.49,4.14,F,B
2006-12-28,0 days 19:11:19,21.9423,120.431,38.24,4.34,F,D
2006-12-28,0 days 16:51:18,21.9905,120.4458,31.36,4.59,F,D
2006-12-28,0 days 16:28:04,21.949,120.4455,41.87,4.45,F,D
2006-12-28,0 days 15:06:16,21.238,121.914,173.3,4.77,F,D
2006-12-28,0 days 09:39:00,21.9648,120.4335,48.12,4.5,F,C
2006-12-28,0 days 01:14:58,21.7245,120.3577,59.59,4.18,F,C
2006-12-28,0 days 00:04:18,21.7582,120.484,44.22,4.06,F,C
2006-12-27,0 days 19:48:15,22.0015,120.5013,38.19,4.3,F,D
2006-12-27,0 days 13:17:00,22.0965,120.4955,34.38,4.06,F,D
2006-12-27,0 days 09:50:35,21.871,120.6213,39.87,4.08,F,D
2006-12-27,0 days 07:25:10,21.9642,120.4387,48.08,4.2,F,C
2006-12-27,0 days 02:30:39,22.0503,120.3887,49.49,5.8,F,C
2006-12-26,0 days 23:10:45,22.0215,120.4568,52.23,4.29,F,C
2006-12-26,0 days 22:54:34,22.0413,120.4688,50.56,4.44,F,C
2006-12-26,0 days 17:35:13,21.8238,120.467,44.55,5.03,F,C
2006-12-26,0 days 16:44:28,21.891,120.4825,39.45,4.1,F,C
2006-12-26,0 days 16:41:58,21.9983,120.4325,39.45,4.42,F,D
2006-12-26,0 days 16:10:33,22.0752,120.405,40.74,4.46,F,C
2006-12-26,0 days 15:41:44,22.0725,120.2987,41.18,5.54,F,C
2006-12-26,0 days 15:41:20,22.1562,120.3325,42.91,4.23,F,C
2006-12-26,0 days 14:53:20,21.8565,120.4582,45.55,4.85,F,C
2006-12-26,0 days 14:39:48,21.8988,120.6075,43.41,4.01,F,C
2006-12-26,0 days 13:56:10,21.811,120.4473,42.72,4.27,F,D
2006-12-26,0 days 13:29:35,21.9325,120.4915,44.73,4.32,F,C
2006-12-26,0 days 13:13:31,21.7858,120.5872,42.66,4.43,F,D
2006-12-26,0 days 13:11:29,21.9255,120.4382,36.25,4.33,F,D
2006-12-26,0 days 13:07:25,22.0418,120.5118,34.09,4.21,F,D
2006-12-26,0 days 12:58:10,21.9825,120.3773,38.07,4.2,F,D
2006-12-26,0 days 12:47:58,21.7858,120.4213,28.17,4.24,F,D
2006-12-26,0 days 12:46:03,21.9988,120.4862,40.26,4.21,F,C
2006-12-26,0 days 12:44:11,21.9095,120.477,37.9,4.11,F,C
2006-12-26,0 days 12:40:25,21.8967,120.4687,38.49,5.05,F,C
2006-12-26,0 days 12:34:15,21.9698,120.4197,50.22,6.99,F,C
2006-12-26,0 days 12:32:39,21.918,120.492,38.15,4.24,F,C
2006-12-26,0 days 12:31:57,21.8028,120.5602,44.06,4.52,F,C
2006-12-26,0 days 12:30:55,21.8972,120.5363,55.41,4.27,F,D
2006-12-26,0 days 12:26:21,21.6873,120.5553,44.11,6.96,F,C
2006-12-26,0 days 08:20:04,23.3642,121.3875,15.09,4.51,F,B
2006-12-23,0 days 21:51:09,22.83,121.055,10.53,4.0,F,B
2006-12-23,0 days 19:06:39,24.8027,122.3063,11.63,4.25,F,C
2006-12-23,0 days 18:39:33,24.8102,122.2302,9.46,4.05,F,D
2006-12-23,0 days 17:28:27,24.8068,122.3193,9.77,5.37,F,C
2006-12-19,0 days 20:44:35,24.8187,122.2912,10.11,4.83,F,C
2006-12-17,0 days 13:42:13,23.9382,121.4793,19.82,4.4,F,B
2006-12-14,0 days 11:10:36,24.881,122.0667,6.82,4.79,F,C
2006-12-06,0 days 10:42:23,24.1377,122.4347,28.81,4.24,F,D
2006-12-06,0 days 04:58:02,22.002,119.7963,50.91,4.03,F,D
2006-12-06,0 days 01:36:09,23.8278,121.7605,43.71,4.53,F,B
2006-12-05,0 days 22:36:00,24.2522,121.7033,32.28,4.88,F,B
2006-12-01,0 days 21:42:33,22.6387,121.445,17.09,4.06,F,C
2006-12-01,0 days 07:50:34,24.1183,122.2707,17.69,4.37,F,C
2006-12-01,0 days 06:23:14,23.5573,121.9708,27.54,4.12,F,C
2007-01-26,0 days 09:53:53,23.9458,122.5195,20.77,4.37,F,C
2007-01-25,0 days 11:44:12,22.5978,121.9113,24.67,4.02,F,D
2007-01-25,0 days 10:59:15,22.6305,122.0267,25.81,6.24,F,C
2007-01-25,0 days 10:12:33,24.4665,122.0757,63.44,4.02,F,C
2007-01-25,0 days 08:11:56,21.1017,122.0972,30.16,4.68,F,D
2007-01-24,0 days 17:21:57,23.9852,122.503,22.28,4.37,F,C
2007-01-24,0 days 03:09:16,24.7467,122.9305,112.62,4.21,F,C
2007-01-20,0 days 11:48:12,23.214,120.2037,10.6,4.05,F,B
2007-01-18,0 days 23:53:25,21.8875,120.6357,47.02,4.33,F,C
2007-01-17,0 days 04:00:25,24.0195,121.8033,42.48,4.74,F,B
2007-01-16,0 days 17:17:32,23.9462,122.5182,24.77,4.18,F,D
2007-01-16,0 days 03:10:35,23.924,122.499,20.94,5.41,F,D
2007-01-14,0 days 16:35:15,23.292,122.4587,34.66,4.55,F,C
2007-01-13,0 days 17:23:52,24.049,121.6525,8.69,4.02,F,B
2007-01-13,0 days 09:50:54,20.8788,121.3943,91.44,5.46,F,D
2007-01-12,0 days 22:15:41,21.3403,121.8273,14.43,4.17,F,D
2007-01-10,0 days 16:53:29,24.0573,121.656,9.09,4.02,F,B
2007-01-08,0 days 12:31:04,22.1425,120.2887,48.41,4.09,F,D
2007-01-07,0 days 10:57:14,21.0683,121.8788,168.53,4.16,F,D
2007-01-07,0 days 05:45:34,21.7602,120.3155,58.61,4.46,F,D
2007-01-05,0 days 19:51:58,22.6208,121.1718,60.43,4.22,F,B
2007-01-04,0 days 06:29:05,21.796,120.6682,45.35,4.12,F,C
2007-01-02,0 days 14:27:21,24.314,122.1598,52.0,4.2,F,B
2007-02-24,0 days 21:07:40,21.7385,120.3573,45.22,4.13,F,C
2007-02-22,0 days 21:29:19,24.118,121.8033,9.69,4.19,F,C
2007-02-22,0 days 21:00:17,24.1172,121.815,10.75,4.51,F,C
2007-02-22,0 days 11:20:43,21.1168,122.0437,155.35,4.21,F,D
2007-02-22,0 days 06:46:54,23.6912,121.3978,9.83,4.4,F,B
2007-02-19,0 days 11:28:46,21.0413,121.0947,81.61,4.27,F,D
2007-02-18,0 days 21:04:59,21.7933,120.4015,44.25,5.09,F,C
2007-02-18,0 days 15:46:08,24.4403,122.0818,17.53,4.09,F,B
2007-02-14,0 days 22:42:50,24.0898,122.2735,18.2,4.21,F,C
2007-02-14,0 days 20:05:47,24.0005,122.2245,18.37,4.42,F,C
2007-02-14,0 days 03:30:31,22.2365,120.8327,10.01,4.75,F,B
2007-02-14,0 days 03:26:17,22.233,120.8408,13.27,4.65,F,B
2007-02-13,0 days 23:38:07,21.9027,120.5582,51.46,4.2,F,D
2007-02-13,0 days 11:36:54,23.9463,122.4945,21.68,4.54,F,C
2007-02-13,0 days 05:11:47,22.019,120.4097,42.98,4.12,F,C
2007-02-12,0 days 05:40:26,24.3868,121.8685,11.99,4.1,F,C
2007-02-05,0 days 09:17:46,24.1055,122.1645,42.62,4.28,F,B
2007-02-03,0 days 17:35:18,21.9218,121.6795,14.67,4.65,F,C
2007-03-27,0 days 05:16:40,23.3552,120.6215,11.51,4.05,F,A
2007-03-26,0 days 17:04:24,22.8495,120.7763,20.84,4.16,F,B
2007-03-23,0 days 21:24:40,23.0988,121.3153,14.56,4.04,F,B
2007-03-23,0 days 18:23:02,23.1072,121.3157,14.21,4.16,F,B
2007-03-22,0 days 09:43:22,24.0072,122.4222,22.35,4.32,F,C
2007-03-18,0 days 05:53:53,22.441,122.7503,48.45,4.87,F,D
2007-03-16,0 days 11:40:41,22.8975,121.4092,17.15,4.26,F,B
2007-03-14,0 days 12:00:15,22.063,120.3787,44.66,4.38,F,C
2007-03-12,0 days 13:35:51,24.1508,121.7497,9.01,4.49,F,B
2007-03-10,0 days 17:51:48,21.6958,120.3723,55.13,4.12,F,D
2007-03-10,0 days 00:22:04,23.958,122.6388,23.11,4.2,F,D
2007-03-08,0 days 15:37:36,24.5437,121.9108,70.44,4.69,F,B
2007-03-07,0 days 22:57:17,24.0267,122.4262,20.16,5.0,F,C
2007-03-05,0 days 16:43:38,24.194,121.8547,6.27,4.32,F,C
2007-03-05,0 days 16:13:43,24.1837,121.8792,5.83,4.26,F,C
2007-03-05,0 days 14:34:39,24.2002,121.8722,6.13,4.33,F,C
2007-03-04,0 days 15:20:37,24.0908,122.5458,39.23,4.17,F,C
2007-03-04,0 days 03:45:28,24.7665,122.0002,77.91,4.43,F,B
2007-04-25,0 days 17:11:52,23.2522,121.8803,12.53,4.46,F,D
2007-04-21,0 days 21:10:46,21.996,120.4532,38.94,4.0,F,D
2007-04-21,0 days 17:17:47,21.6772,120.3577,61.17,4.07,F,D
2007-04-21,0 days 17:08:28,21.7345,120.3925,55.88,4.57,F,D
2007-04-21,0 days 14:34:14,21.7693,120.435,56.29,4.27,F,D
2007-04-21,0 days 00:32:26,21.6668,122.21,4.06,5.31,F,D
2007-04-17,0 days 16:21:00,24.3388,120.9058,30.87,4.03,F,A
2007-04-16,0 days 01:31:50,24.0648,122.4222,39.46,4.3,F,C
2007-04-10,0 days 22:04:45,24.9243,122.1263,112.53,4.62,F,B
2007-04-08,0 days 05:36:26,22.9648,121.2043,5.81,4.04,F,C
2007-04-04,0 days 13:17:52,24.4293,122.1377,56.99,4.4,F,B
2007-04-03,0 days 06:57:53,24.0407,122.2875,19.21,4.62,F,D
2007-04-02,0 days 20:05:51,23.8015,122.4945,16.44,4.43,F,C
2007-05-27,0 days 04:05:25,21.9963,120.4168,45.15,4.57,F,C
2007-05-27,0 days 01:00:02,23.9755,122.6232,34.85,4.0,F,D
2007-05-12,0 days 17:50:10,24.5507,121.6713,44.31,4.62,F,B
2007-05-11,0 days 09:10:40,21.9158,120.4642,46.83,4.0,F,C
2007-06-28,0 days 22:37:13,24.5713,122.8845,100.81,4.07,F,C
2007-06-27,0 days 14:26:35,22.0205,120.4275,42.13,4.01,F,C
2007-06-24,0 days 16:04:59,21.0698,121.5143,74.89,4.24,F,D
2007-06-21,0 days 04:08:17,21.234,121.4008,71.02,5.68,F,C
2007-06-21,0 days 03:23:47,24.1115,122.8052,45.44,5.12,F,C
2007-06-20,0 days 14:21:45,24.397,121.8303,12.34,4.05,F,B
2007-06-19,0 days 15:07:43,24.3472,122.9452,55.91,4.91,F,D
2007-06-18,0 days 19:59:25,24.5583,122.7163,98.22,4.65,F,C
2007-06-15,0 days 20:29:13,23.301,121.5662,37.64,4.91,F,B
2007-06-11,0 days 03:34:52,24.1425,121.9565,29.37,4.15,F,B
2007-06-08,0 days 12:50:17,24.923,122.656,139.83,4.48,F,D
2007-06-07,0 days 20:41:53,21.0213,120.2028,83.75,4.45,F,D
2007-06-01,0 days 03:51:22,22.8382,121.4025,6.88,4.18,F,C
2007-07-29,0 days 00:29:45,22.0518,120.4023,42.9,4.32,F,C
2007-07-26,0 days 11:13:30,23.8988,122.8138,49.58,4.42,F,D
